Date,profitMargin,P/E,P/B,D/E,ROE,dividendYield,dividendPayoutRatio,goodwill,dcf,price,stockPrice,numberOfShares,marketCapitalization,revenue,dividendPerShare,dividendPaid,company_age,sector,oneYearDividendGrowthRate,fiveYearDividendGrowthRate
2007-12-31,0.1354,29.1814,5.2561,1.5265,0.1801,0.0346,1.0097,1454800000.0,46.49,44.04,44.0363,2170500000.0,95580700159.5,24197700000.0,1.5238,3307373172.0,61,Healthcare,-0.0011,0.0151
2008-12-31,0.3274,7.4515,3.1018,1.3876,0.4163,0.0563,0.4199,1438700000.0,29.29,27.24,27.2424,2135800000.0,58184247438.6,23850300000.0,1.5336,3275488509.6,62,Healthcare,0.0064,0.0109
2009-12-31,0.4704,5.9541,1.3007,0.8567,0.2185,0.0453,0.2697,11923100000.0,40.85,36.43,36.4313,2108500000.0,76815389724.5,27428300000.0,1.6503,3479613271.5,63,Healthcare,0.0761,0.0208
2010-12-31,0.0187,113.4307,1.7961,0.9007,0.0158,0.0497,5.6365,12378000000.0,35.08,31.56,31.5553,3095000000.0,97663789680.0,45987000000.0,1.5685,4854606540.0,64,Healthcare,-0.0496,0.0063
2011-12-30,0.1305,17.9914,2.0698,0.8839,0.115,0.0426,0.7671,12155000000.0,41.56,37.11,37.1088,3040838643.0,112841812218.5856,48047000000.0,1.5809,4807219238.9777,65,Healthcare,0.0079,0.0079
2012-12-31,0.1305,20.3678,2.3695,0.9557,0.1163,0.0417,0.8489,12134000000.0,45.95,41.51,41.5076,3026635301.0,125628467298.7525,47267000000.0,1.731,5239005827.0661,66,Healthcare,0.0949,0.0271
2013-12-31,0.1,33.9412,3.0037,1.0714,0.0885,0.0353,1.1982,12301000000.0,56.4,51.06,51.0592,2927526714.0,149477049039.3468,44033000000.0,1.8024,5276626844.7945,67,Healthcare,0.0412,0.0341
2014-12-31,0.2822,13.6952,3.3558,1.0184,0.245,0.0321,0.4402,12992000000.0,60.14,57.52,57.5191,2838140196.0,163247227175.6407,42237000000.0,1.8464,5240319352.7728,68,Healthcare,0.0244,0.0238
2015-12-31,0.1125,30.2714,3.0098,1.2761,0.0994,0.0381,1.152,17723000000.0,51.41,48.35,48.3492,2781128073.0,134465417547.7022,39498000000.0,1.8421,5123213362.7559,69,Healthcare,-0.0023,0.0332
2016-12-30,0.0985,41.1022,4.0192,1.3737,0.0978,0.0318,1.3071,18162000000.0,60.99,58.62,58.6164,2748731322.0,161120770396.388,39807000000.0,1.8641,5123954037.0414,70,Healthcare,0.0119,0.034
2017-12-29,0.0597,65.1874,4.545,1.5524,0.0697,0.0331,2.1583,18284000000.0,60.13,57.87,57.8721,2696611608.0,156058671020.7431,40122000000.0,1.9155,5165351445.2892,71,Healthcare,0.0276,0.0206
2018-12-31,0.1471,29.1807,6.7976,2.0881,0.233,0.0285,0.8315,18253000000.0,73.08,70.01,70.0095,2592559543.0,181503911398.2784,42294000000.0,1.9953,5172895167.7548,72,Healthcare,0.0417,0.0207
2019-12-31,0.2101,21.2908,8.0892,2.2541,0.3799,0.0272,0.5786,19425000000.0,86.35,82.54,82.5382,2539016026.0,209565736386.7124,46840000000.0,2.2451,5700314411.7803,73,Healthcare,0.1252,0.0408
2020-12-31,0.1472,26.3298,7.3497,2.6142,0.2791,0.0334,0.8794,20238000000.0,76.73,73.54,73.5401,2530225827.0,186073002144.9687,47994000000.0,2.4562,6214831764.4072,74,Healthcare,0.094,0.0601
2021-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21264000000.0,84.1,80.9,80.9,2530000000.0,204677005060.0,48704000000.0,0.0,0.0,75,Healthcare,-1.0,-0.1423
