Date,profitMargin,P/E,P/B,D/E,ROE,dividendYield,dividendPayoutRatio,goodwill,dcf,price,stockPrice,numberOfShares,marketCapitalization,revenue,dividendPerShare,dividendPaid,company_age,sector,oneYearDividendGrowthRate,fiveYearDividendGrowthRate
2009-12-28,0.1982,14.5133,3.519,0.8716,0.2425,0.0299,0.4343,14862000000.0,65.59,63.99,63.99,2760000000.0,176612405520.0,61897000000.0,1.9133,5280710760.0,65,Healthcare,0.0658,0.1222
2010-12-28,0.2165,12.6316,2.9769,0.8188,0.2357,0.0345,0.4353,15294000000.0,62.25,60.63,60.63,2738097000.0,166010823848.097,61587000000.0,2.0917,5727373328.295,66,Healthcare,0.0932,0.1073
2011-12-28,0.1487,19.4827,3.3013,0.991,0.1694,0.0327,0.6365,16138000000.0,67.49,65.91,65.91,2724363000.0,179562776227.452,65030000000.0,2.1553,5871702426.291,67,Healthcare,0.0304,0.0827
2012-12-31,0.1614,18.875,3.16,0.8719,0.1674,0.0323,0.6094,22424000000.0,76.01,74.41,74.41,2778489000.0,206747377603.956,67224000000.0,2.4034,6677939937.627,68,Healthcare,0.1151,0.0753
2013-12-30,0.194,18.2988,3.4177,0.7917,0.1868,0.0288,0.5268,22798000000.0,91.76,90.1,90.1,2820628000.0,254138577158.744,71312000000.0,2.5949,7319191184.64,69,Healthcare,0.0797,0.0768
2014-12-29,0.2196,17.606,4.1201,0.8798,0.234,0.027,0.4759,21832000000.0,103.42,102.09,102.09,2783223000.0,284139224937.108,74331000000.0,2.7564,7671759373.89,70,Healthcare,0.0622,0.0761
2015-12-28,0.2199,18.5962,4.0274,0.8751,0.2166,0.0285,0.5304,21629000000.0,105.47,103.41,103.41,2755162000.0,284911313440.648,70074000000.0,2.9472,8119972118.97,71,Healthcare,0.0692,0.0713
2016-12-28,0.2301,18.0249,4.2337,1.0053,0.2349,0.0289,0.5212,22805000000.0,116.64,113.25,113.25,2706511000.0,306512370750.0,71890000000.0,3.2729,8858207514.675,72,Healthcare,0.1105,0.0873
2017-12-30,0.017,288.4221,6.2325,1.6147,0.0216,0.0239,6.8792,31906000000.0,149.07,142.43,142.43,2682525000.0,382072016972.325,76450000000.0,3.4041,9131521654.425,73,Healthcare,0.0401,0.0723
2018-12-31,0.1875,23.0759,5.9076,1.5598,0.256,0.0269,0.6206,30453000000.0,138.39,131.64,130.33,2662324000.0,346980692244.648,81581000000.0,3.5411,9427598113.584,74,Healthcare,0.0402,0.0644
2019-12-30,0.1842,26.0309,6.6177,1.6522,0.2542,0.0252,0.6559,33639000000.0,151.59,149.5,149.5,2632507000.0,393559796500.0,82059000000.0,3.7674,9917706871.8,75,Healthcare,0.0639,0.0648
2020-12-28,0.1782,28.8496,6.7084,1.7639,0.2325,0.0247,0.7123,36393000000.0,166.56,161.25,161.25,2632512000.0,424492560000.0,82584000000.0,3.9829,10484966232.0,76,Healthcare,0.0572,0.0624
2021-12-28,0.2226,21.5429,6.0761,1.4589,0.282,0.0245,0.5284,35246000000.0,176.38,170.88,170.88,2632100000.0,449773261160.5,93775000000.0,4.1866,11019444576.0,77,Healthcare,0.0511,0.0505
