Date,profitMargin,P/E,P/B,D/E,ROE,dividendYield,dividendPayoutRatio,goodwill,dcf,price,stockPrice,numberOfShares,marketCapitalization,revenue,dividendPerShare,dividendPaid,company_age,sector,oneYearDividendGrowthRate,fiveYearDividendGrowthRate
2010-12-31,0.1532,15.2768,3.9843,0.9027,0.2608,0.024,0.3672,6820000000.0,92.17,87.44,87.44,713700000.0,62405929427.4,26662000000.0,2.0986,1497742272.0,64,Industrials,0.0265,0.046
2011-12-29,0.1446,14.4479,4.013,1.0217,0.2778,0.0251,0.3631,7047000000.0,90.47,87.34,87.34,708500000.0,61880387166.0,29611000000.0,2.1922,1553197789.0,65,Industrials,0.0446,0.036
2012-12-31,0.1486,15.7392,3.9798,0.9011,0.2529,0.0234,0.3679,7385000000.0,104.95,100.8,100.8,693900000.0,69945122081.7,29904000000.0,2.3587,1636715808.0,66,Industrials,0.076,0.0417
2013-12-31,0.1509,18.7416,4.989,0.8914,0.2662,0.0198,0.3713,7345000000.0,131.84,128.05,128.05,681900000.0,87317297045.7,30871000000.0,2.5354,1728882441.0,67,Industrials,0.0749,0.0487
2014-12-31,0.1557,21.2601,8.0376,1.3828,0.3781,0.021,0.4471,7050000000.0,165.22,162.3,162.3,649200000.0,105365161947.6,31821000000.0,3.4083,2212668360.0,68,Industrials,0.3443,0.1133
2015-12-31,0.1596,19.546,8.0685,1.7912,0.4128,0.0271,0.5299,9249000000.0,153.87,151.0,151.0,625600000.0,94465600000.0,30274000000.0,4.0921,2560017760.0,69,Industrials,0.2006,0.1481
2016-12-29,0.1677,21.0052,10.3007,2.191,0.4904,0.0252,0.5303,9166000000.0,179.39,175.42,175.42,604700000.0,106076472790.6,30109000000.0,4.4206,2673127144.8,70,Industrials,0.0803,0.1552
2017-12-30,0.1535,30.9377,12.9979,2.2801,0.4201,0.0186,0.577,10513000000.0,256.65,251.54,251.54,597500000.0,150295145817.5,31657000000.0,4.6786,2795489790.0,71,Industrials,0.0584,0.1517
2018-12-31,0.1633,21.9238,11.9713,2.7207,0.546,0.0272,0.5969,10051000000.0,204.12,199.27,199.27,588500000.0,117270397354.0,32765000000.0,5.4201,3189754744.0,72,Industrials,0.1585,0.1684
2019-12-31,0.1422,20.5182,9.3181,3.4317,0.4541,0.0354,0.7256,13444000000.0,166.59,162.51,162.51,577000000.0,93768267115.0,32136000000.0,5.7529,3319396758.0,73,Industrials,0.0614,0.1118
2020-12-31,0.1673,18.845,7.8854,2.6745,0.4184,0.0334,0.6293,13802000000.0,183.68,175.66,175.66,577600000.0,101461218310.4,32184000000.0,5.867,3388804614.4,74,Industrials,0.0198,0.0757
2021-12-31,0.1675,15.9491,6.2764,2.1238,0.3935,0.0362,0.5776,13486000000.0,170.98,163.1,163.1,579000000.0,94434903474.0,35355000000.0,5.9042,3418543380.0,75,Industrials,0.0063,0.0609
